# Wavelength (microns), Flux(W/m^2/microns), Flux Error(W/m^2/microns), JWST Observing Mode
1.4167095514138017,2.3188609487911197e-16,1.9014325849552348e-17,NIRSpec IFU g140h/f100lp
1.4169445514133223,2.1122544679499983e-16,4.7470965330633285e-18,NIRSpec IFU g140h/f100lp
1.4171795514128427,2.38225620741624e-16,2.7391838641700707e-18,NIRSpec IFU g140h/f100lp
1.4174145514123628,2.2113291152495535e-16,1.4075516198189618e-17,NIRSpec IFU g140h/f100lp
1.4176495514118834,1.9012618549530315e-16,4.891156298604427e-18,NIRSpec IFU g140h/f100lp
1.4178845514114036,2.0348381027201478e-16,1.8040294984050402e-17,NIRSpec IFU g140h/f100lp
1.418119551410924,2.2622815089882133e-16,9.722566155213516e-18,NIRSpec IFU g140h/f100lp
1.4183545514104445,2.3141961129743804e-16,2.5412705543226867e-18,NIRSpec IFU g140h/f100lp
1.4185895514099647,2.6301776536179685e-16,1.6882054877919503e-17,NIRSpec IFU g140h/f100lp
1.418824551409485,2.2430910816906844e-16,3.369409575152844e-17,NIRSpec IFU g140h/f100lp
1.4190595514090056,1.6228719107375162e-16,5.3941060984351344e-18,NIRSpec IFU g140h/f100lp
1.4192945514085258,1.7669057976701714e-16,3.899751888406514e-18,NIRSpec IFU g140h/f100lp
1.4195295514080464,2.135669506876204e-16,2.1165834200332982e-18,NIRSpec IFU g140h/f100lp
1.4197645514075665,2.2896175864722336e-16,1.4080441642460053e-17,NIRSpec IFU g140h/f100lp
1.4199995514070871,2.477315816117039e-16,2.5058600602305033e-17,NIRSpec IFU g140h/f100lp
1.4202345514066075,2.8240816115303235e-16,3.795135877146541e-17,NIRSpec IFU g140h/f100lp
1.4204695514061276,2.7548758585450863e-16,5.682502119507228e-17,NIRSpec IFU g140h/f100lp
1.4207045514056482,2.234216160662343e-16,2.541577369990573e-17,NIRSpec IFU g140h/f100lp
1.4209395514051686,2.5482976096629804e-16,3.6562217692946793e-19,NIRSpec IFU g140h/f100lp
1.4211745514046887,2.248674750474775e-16,2.69338499355279e-17,NIRSpec IFU g140h/f100lp
1.4214095514042093,2.0835457927156053e-16,2.1329876001732972e-17,NIRSpec IFU g140h/f100lp
1.4216445514037295,1.8954094912549276e-16,3.275276068423395e-17,NIRSpec IFU g140h/f100lp
1.4218795514032498,2.251546053438105e-16,3.2483966241157627e-18,NIRSpec IFU g140h/f100lp
1.4221145514027704,2.3978510348086584e-16,7.578363284995107e-19,NIRSpec IFU g140h/f100lp
1.4223495514022906,2.772665789450467e-16,4.5875071417364556e-17,NIRSpec IFU g140h/f100lp
1.422584551401811,2.5021999915111225e-16,7.162251974544899e-17,NIRSpec IFU g140h/f100lp
1.4228195514013315,2.1377811626064663e-16,6.841217800958587e-17,NIRSpec IFU g140h/f100lp
1.4230545514008517,1.5051793688127113e-16,1.2211499773863786e-16,NIRSpec IFU g140h/f100lp
1.423289551400372,1.6492985804418278e-16,4.5034082955323316e-17,NIRSpec IFU g140h/f100lp
1.4235245513998926,1.8895531613964366e-16,3.0138261447156666e-17,NIRSpec IFU g140h/f100lp
1.4237595513994128,nan,nan,NIRSpec IFU g140h/f100lp
1.4239945513989334,2.6328071583808467e-16,0.0,NIRSpec IFU g140h/f100lp
1.4242295513984535,2.288189760878852e-16,0.0,NIRSpec IFU g140h/f100lp
1.4244645513979741,2.713974221746699e-16,1.449137476767594e-17,NIRSpec IFU g140h/f100lp
1.4246995513974945,2.733595663743146e-16,1.6696625811549383e-17,NIRSpec IFU g140h/f100lp
1.4249345513970146,2.4049201185741705e-16,1.5171109739135552e-17,NIRSpec IFU g140h/f100lp
1.4251695513965352,1.909716477060679e-16,2.0784558462184375e-18,NIRSpec IFU g140h/f100lp
1.4254045513960556,1.681680589858879e-16,1.7988442878776344e-18,NIRSpec IFU g140h/f100lp
1.4256395513955757,1.774791878853532e-16,2.697686946516291e-18,NIRSpec IFU g140h/f100lp
1.4258745513950963,2.093481218548264e-16,1.3669913021349932e-17,NIRSpec IFU g140h/f100lp
1.4261095513946165,2.0296957938724475e-16,1.32276404828695e-17,NIRSpec IFU g140h/f100lp
1.4263445513941369,2.167780660873949e-16,1.7973460625399643e-17,NIRSpec IFU g140h/f100lp
1.4265795513936574,2.3125832699247247e-16,2.6675062771892052e-17,NIRSpec IFU g140h/f100lp
1.4268145513931776,2.224133066226555e-16,3.0407821058770066e-17,NIRSpec IFU g140h/f100lp
1.427049551392698,2.1768451429317375e-16,3.527010527844618e-18,NIRSpec IFU g140h/f100lp
1.4272845513922185,2.2712784791598223e-16,7.652110659384016e-18,NIRSpec IFU g140h/f100lp
1.4275195513917387,2.3742091068260874e-16,9.14350989638702e-18,NIRSpec IFU g140h/f100lp
1.427754551391259,2.4370976283557686e-16,7.187037495335468e-18,NIRSpec IFU g140h/f100lp
1.4279895513907794,2.454227012700959e-16,1.4784569462715278e-17,NIRSpec IFU g140h/f100lp
1.4282245513902998,2.006447143764389e-16,4.5453189294780576e-18,NIRSpec IFU g140h/f100lp
1.4284595513898204,1.7861505554621184e-16,1.8682135232195046e-18,NIRSpec IFU g140h/f100lp
1.4286945513893405,1.741672586789938e-16,1.2591402696685722e-18,NIRSpec IFU g140h/f100lp
1.4289295513888611,1.6613683491203144e-16,4.812098164475754e-18,NIRSpec IFU g140h/f100lp
1.4291645513883815,2.06338923027461e-16,5.952651667280099e-19,NIRSpec IFU g140h/f100lp
1.4293995513879016,2.4836601014823323e-16,7.567484972024615e-18,NIRSpec IFU g140h/f100lp
1.4296345513874222,2.7347648613074726e-16,2.8388125886282326e-18,NIRSpec IFU g140h/f100lp
1.4298695513869424,2.7449377063917525e-16,1.761399614360717e-17,NIRSpec IFU g140h/f100lp
1.4301045513864628,2.860120198899531e-16,4.463442156722644e-18,NIRSpec IFU g140h/f100lp
1.4303395513859833,3.3546104392536195e-16,1.06685931082993e-17,NIRSpec IFU g140h/f100lp
1.4305745513855035,3.6312746168776387e-16,1.1867182039709826e-17,NIRSpec IFU g140h/f100lp
1.4308095513850239,3.123480567807291e-16,2.8349111455433987e-17,NIRSpec IFU g140h/f100lp
1.4310445513845444,2.6630293282241167e-16,1.7372221548854102e-17,NIRSpec IFU g140h/f100lp
1.4312795513840646,2.549702366178411e-16,1.4186557023507607e-17,NIRSpec IFU g140h/f100lp
1.431514551383585,2.4691449876532755e-16,2.1963715511679656e-17,NIRSpec IFU g140h/f100lp
1.4317495513831053,2.078935677448459e-16,2.0563294342663907e-17,NIRSpec IFU g140h/f100lp
1.4319845513826257,2.164144822717438e-16,2.4906691527693502e-17,NIRSpec IFU g140h/f100lp
1.432219551382146,2.216531122259449e-16,2.3495032188593765e-17,NIRSpec IFU g140h/f100lp
1.4324545513816664,2.231840639993588e-16,1.9041094103213845e-17,NIRSpec IFU g140h/f100lp
1.4326895513811868,2.134564803389251e-16,1.5406322160052688e-17,NIRSpec IFU g140h/f100lp
1.4329245513807074,2.2474167783828897e-16,1.0147778460366435e-17,NIRSpec IFU g140h/f100lp
1.4331595513802275,2.580707352261025e-16,1.8910098581979412e-17,NIRSpec IFU g140h/f100lp
1.4333945513797481,2.733990748640299e-16,2.848582563042738e-17,NIRSpec IFU g140h/f100lp
1.4336295513792683,2.449310889858706e-16,3.4515840728088696e-17,NIRSpec IFU g140h/f100lp
1.4338645513787887,1.9490875071993174e-16,2.139210860821972e-17,NIRSpec IFU g140h/f100lp
1.4340995513783092,1.8202149645939322e-16,2.6330753089561855e-17,NIRSpec IFU g140h/f100lp
1.4343345513778294,1.9839166289267174e-16,1.6577772760100182e-17,NIRSpec IFU g140h/f100lp
1.4345695513773498,2.3598844370690773e-16,2.418657081938631e-17,NIRSpec IFU g140h/f100lp
1.4348045513768704,2.72691536809376e-16,2.327205770315711e-17,NIRSpec IFU g140h/f100lp
1.4350395513763905,2.4503663153307983e-16,1.9189856949220115e-17,NIRSpec IFU g140h/f100lp
1.4352745513759109,2.4508002915501724e-16,8.22562130742888e-18,NIRSpec IFU g140h/f100lp
1.4355095513754312,2.472190520398535e-16,2.532296174655616e-18,NIRSpec IFU g140h/f100lp
1.4357445513749516,2.699105619129899e-16,1.1066702651633042e-18,NIRSpec IFU g140h/f100lp
1.435979551374472,2.764095616936587e-16,0.0,NIRSpec IFU g140h/f100lp
1.4362145513739923,2.521657251818108e-16,0.0,NIRSpec IFU g140h/f100lp
1.4364495513735127,2.89351216641765e-16,0.0,NIRSpec IFU g140h/f100lp
1.436684551373033,2.307166695673462e-16,4.123297183479734e-17,NIRSpec IFU g140h/f100lp
1.4369195513725534,2.1843454193298872e-16,2.53179493874791e-17,NIRSpec IFU g140h/f100lp
1.4371545513720738,2.5318187129116485e-16,1.921029939481071e-17,NIRSpec IFU g140h/f100lp
1.4373895513715944,2.637025545131895e-16,1.595791584105823e-17,NIRSpec IFU g140h/f100lp
1.4376245513711146,2.7720948722279735e-16,2.0997775099651636e-17,NIRSpec IFU g140h/f100lp
1.4378595513706351,2.3515534471250946e-16,1.417842720380901e-17,NIRSpec IFU g140h/f100lp
1.4380945513701553,2.068572614320111e-16,1.1575190104725621e-17,NIRSpec IFU g140h/f100lp
1.4383295513696757,2.6822001413010513e-16,1.4444223236652585e-17,NIRSpec IFU g140h/f100lp
1.4385645513691963,2.933030644160268e-16,6.937852170626446e-18,NIRSpec IFU g140h/f100lp
1.4387995513687164,2.9851656875589343e-16,3.1247393527693115e-17,NIRSpec IFU g140h/f100lp
1.4390345513682368,2.666323928089161e-16,3.124700327367701e-17,NIRSpec IFU g140h/f100lp
1.4392695513677574,2.2197346487601999e-16,3.2487591789429966e-17,NIRSpec IFU g140h/f100lp
1.4395045513672775,1.781413527784998e-16,9.829262394268956e-18,NIRSpec IFU g140h/f100lp
1.4397395513667979,1.9385602973305239e-16,4.652608972960275e-18,NIRSpec IFU g140h/f100lp
1.4399745513663182,2.4352651075008743e-16,1.0786268048362874e-17,NIRSpec IFU g140h/f100lp
1.4402095513658386,2.785910761277386e-16,2.864792700913376e-17,NIRSpec IFU g140h/f100lp
1.440444551365359,2.6048417098062893e-16,7.18528503342028e-18,NIRSpec IFU g140h/f100lp
1.4406795513648794,2.6958594711325325e-16,1.88421226925864e-17,NIRSpec IFU g140h/f100lp
1.4409145513643997,2.390554294021262e-16,1.5587612667616585e-17,NIRSpec IFU g140h/f100lp
1.44114955136392,2.3621350620363096e-16,1.3532929527933847e-17,NIRSpec IFU g140h/f100lp
1.4413845513634405,2.626046784678194e-16,3.24947436886168e-17,NIRSpec IFU g140h/f100lp
1.4416195513629608,2.803277409422253e-16,3.607643575813645e-17,NIRSpec IFU g140h/f100lp
1.4418545513624812,nan,nan,NIRSpec IFU g140h/f100lp
1.4420895513620016,nan,nan,NIRSpec IFU g140h/f100lp
1.4423245513615222,nan,nan,NIRSpec IFU g140h/f100lp
1.4425595513610423,nan,nan,NIRSpec IFU g140h/f100lp
1.4427945513605627,nan,nan,NIRSpec IFU g140h/f100lp
1.4430295513600833,nan,nan,NIRSpec IFU g140h/f100lp
1.4432645513596034,nan,nan,NIRSpec IFU g140h/f100lp
1.4434995513591238,nan,nan,NIRSpec IFU g140h/f100lp
1.4437345513586441,nan,nan,NIRSpec IFU g140h/f100lp
1.4439695513581645,nan,nan,NIRSpec IFU g140h/f100lp
1.4442045513576849,nan,nan,NIRSpec IFU g140h/f100lp
1.4444395513572053,nan,nan,NIRSpec IFU g140h/f100lp
1.4446745513567256,nan,nan,NIRSpec IFU g140h/f100lp
1.444909551356246,nan,nan,NIRSpec IFU g140h/f100lp
1.4451445513557664,nan,nan,NIRSpec IFU g140h/f100lp
1.4453795513552867,nan,nan,NIRSpec IFU g140h/f100lp
1.445614551354807,nan,nan,NIRSpec IFU g140h/f100lp
1.4458495513543275,nan,nan,NIRSpec IFU g140h/f100lp
1.446084551353848,nan,nan,NIRSpec IFU g140h/f100lp
1.446319551353368,nan,nan,NIRSpec IFU g140h/f100lp
1.4465545513528886,nan,nan,NIRSpec IFU g140h/f100lp
1.4467895513524092,nan,nan,NIRSpec IFU g140h/f100lp
1.4470245513519293,nan,nan,NIRSpec IFU g140h/f100lp
1.4472595513514497,nan,nan,NIRSpec IFU g140h/f100lp
1.44749455135097,nan,nan,NIRSpec IFU g140h/f100lp
1.4477295513504904,nan,nan,NIRSpec IFU g140h/f100lp
1.4479645513500108,nan,nan,NIRSpec IFU g140h/f100lp
1.4481995513495312,nan,nan,NIRSpec IFU g140h/f100lp
1.4484345513490515,nan,nan,NIRSpec IFU g140h/f100lp
1.44366031826405,nan,nan,NIRSpec IFU g140h/f100lp
1.44389531826357,nan,nan,NIRSpec IFU g140h/f100lp
1.4441303182630907,nan,nan,NIRSpec IFU g140h/f100lp
1.444365318262611,nan,nan,NIRSpec IFU g140h/f100lp
1.4446003182621312,nan,nan,NIRSpec IFU g140h/f100lp
1.4448353182616518,nan,nan,NIRSpec IFU g140h/f100lp
1.4450703182611722,nan,nan,NIRSpec IFU g140h/f100lp
1.4453053182606925,nan,nan,NIRSpec IFU g140h/f100lp
1.445540318260213,nan,nan,NIRSpec IFU g140h/f100lp
1.445775318259733,nan,nan,NIRSpec IFU g140h/f100lp
1.4460103182592536,nan,nan,NIRSpec IFU g140h/f100lp
1.446245318258774,nan,nan,NIRSpec IFU g140h/f100lp
1.4464803182582942,nan,nan,NIRSpec IFU g140h/f100lp
1.4467153182578147,nan,nan,NIRSpec IFU g140h/f100lp
1.446950318257335,nan,nan,NIRSpec IFU g140h/f100lp
1.4471853182568555,nan,nan,NIRSpec IFU g140h/f100lp
1.4474203182563758,nan,nan,NIRSpec IFU g140h/f100lp
1.4476553182558962,nan,nan,NIRSpec IFU g140h/f100lp
1.4478903182554166,nan,nan,NIRSpec IFU g140h/f100lp
1.448125318254937,nan,nan,NIRSpec IFU g140h/f100lp
1.448360318254457,nan,nan,NIRSpec IFU g140h/f100lp
1.4485953182539777,nan,nan,NIRSpec IFU g140h/f100lp
1.448830318253498,nan,nan,NIRSpec IFU g140h/f100lp
1.4490653182530182,nan,nan,NIRSpec IFU g140h/f100lp
1.4493003182525388,nan,nan,NIRSpec IFU g140h/f100lp
1.4495353182520592,nan,nan,NIRSpec IFU g140h/f100lp
1.4497703182515795,nan,nan,NIRSpec IFU g140h/f100lp
1.4500053182511,nan,nan,NIRSpec IFU g140h/f100lp
1.45024031825062,nan,nan,NIRSpec IFU g140h/f100lp
1.4504753182501406,nan,nan,NIRSpec IFU g140h/f100lp
1.450710318249661,nan,nan,NIRSpec IFU g140h/f100lp
1.4509453182491812,nan,nan,NIRSpec IFU g140h/f100lp
1.4511803182487018,nan,nan,NIRSpec IFU g140h/f100lp
1.4514153182482221,nan,nan,NIRSpec IFU g140h/f100lp
1.4516503182477425,nan,nan,NIRSpec IFU g140h/f100lp
1.4518853182472629,nan,nan,NIRSpec IFU g140h/f100lp
1.452120318246783,nan,nan,NIRSpec IFU g140h/f100lp
1.4523553182463036,nan,nan,NIRSpec IFU g140h/f100lp
1.452590318245824,nan,nan,NIRSpec IFU g140h/f100lp
1.452825318245344,nan,nan,NIRSpec IFU g140h/f100lp
1.4530603182448647,nan,nan,NIRSpec IFU g140h/f100lp
1.453295318244385,nan,nan,NIRSpec IFU g140h/f100lp
1.4535303182439052,nan,nan,NIRSpec IFU g140h/f100lp
1.4537653182434258,nan,nan,NIRSpec IFU g140h/f100lp
1.454000318242946,nan,nan,NIRSpec IFU g140h/f100lp
1.4542353182424665,nan,nan,NIRSpec IFU g140h/f100lp
1.454470318241987,nan,nan,NIRSpec IFU g140h/f100lp
1.454705318241507,nan,nan,NIRSpec IFU g140h/f100lp
1.4549403182410277,nan,nan,NIRSpec IFU g140h/f100lp
1.455175318240548,nan,nan,NIRSpec IFU g140h/f100lp
1.4554103182400682,nan,nan,NIRSpec IFU g140h/f100lp
1.4556453182395888,nan,nan,NIRSpec IFU g140h/f100lp
1.455880318239109,nan,nan,NIRSpec IFU g140h/f100lp
1.4561153182386295,nan,nan,NIRSpec IFU g140h/f100lp
1.4563503182381499,nan,nan,NIRSpec IFU g140h/f100lp
1.45658531823767,nan,nan,NIRSpec IFU g140h/f100lp
1.4568203182371906,nan,nan,NIRSpec IFU g140h/f100lp
1.457055318236711,nan,nan,NIRSpec IFU g140h/f100lp
1.4572903182362311,nan,nan,NIRSpec IFU g140h/f100lp
1.4575253182357517,3.066507963068495e-16,3.4084319983541635e-18,NIRSpec IFU g140h/f100lp
1.4577603182352719,3.2023287170291685e-16,3.395979735429371e-20,NIRSpec IFU g140h/f100lp
1.4579953182347922,3.6114709203997206e-16,1.416344382364835e-17,NIRSpec IFU g140h/f100lp
1.4582303182343128,3.559044103773375e-16,1.178675649630239e-17,NIRSpec IFU g140h/f100lp
1.458465318233833,3.5387029238602633e-16,1.1306523142921126e-17,NIRSpec IFU g140h/f100lp
1.4587003182333536,3.48663330859118e-16,8.719747418424879e-19,NIRSpec IFU g140h/f100lp
1.458935318232874,3.18227902435621e-16,6.0810996644275765e-18,NIRSpec IFU g140h/f100lp
1.459170318232394,3.099571472914831e-16,8.134298577451348e-19,NIRSpec IFU g140h/f100lp
1.4594053182319147,3.299311507199889e-16,6.152408629429442e-18,NIRSpec IFU g140h/f100lp
1.459640318231435,3.3345630304650605e-16,1.3089831132757172e-17,NIRSpec IFU g140h/f100lp
1.4598753182309552,3.139309747993146e-16,1.4244582849742381e-18,NIRSpec IFU g140h/f100lp
1.4601103182304758,3.062686251727329e-16,9.735794509924664e-18,NIRSpec IFU g140h/f100lp
1.460345318229996,2.8229748565724063e-16,3.903314241930198e-18,NIRSpec IFU g140h/f100lp
1.4605803182295165,2.9284274007245253e-16,1.1680659867955181e-17,NIRSpec IFU g140h/f100lp
1.4608153182290369,2.988506036455481e-16,6.8666973202954585e-18,NIRSpec IFU g140h/f100lp
1.461050318228557,2.9413027163344543e-16,5.2826009585410825e-18,NIRSpec IFU g140h/f100lp
1.4612853182280776,2.9697024943988684e-16,3.5228887963964905e-19,NIRSpec IFU g140h/f100lp
1.461520318227598,2.731735424385104e-16,4.416709483146773e-20,NIRSpec IFU g140h/f100lp
1.4617553182271181,2.424458353953418e-16,3.969641937139736e-18,NIRSpec IFU g140h/f100lp
1.4619903182266387,2.354783275566363e-16,7.193895825200579e-18,NIRSpec IFU g140h/f100lp
1.4622253182261589,2.5211118023396387e-16,9.70323702530558e-18,NIRSpec IFU g140h/f100lp
1.4624603182256792,2.83740799009441e-16,1.3550335531709999e-17,NIRSpec IFU g140h/f100lp
1.4626953182251998,2.600335520417701e-16,5.710654905064999e-18,NIRSpec IFU g140h/f100lp
1.46293031822472,2.4860368534281673e-16,3.6842500147474305e-18,NIRSpec IFU g140h/f100lp
1.4631653182242406,2.365719460122491e-16,6.005311818011635e-20,NIRSpec IFU g140h/f100lp
1.463400318223761,2.3860673993733367e-16,1.68950357225666e-17,NIRSpec IFU g140h/f100lp
1.463635318223281,2.8807973547927973e-16,1.6031696166608255e-17,NIRSpec IFU g140h/f100lp
1.4638703182228017,3.0932238340040207e-16,2.139407928919e-17,NIRSpec IFU g140h/f100lp
1.4641053182223218,3.0577623323483774e-16,8.727604185867172e-18,NIRSpec IFU g140h/f100lp
1.4643403182218422,3.355830306922496e-16,1.4968017020697576e-17,NIRSpec IFU g140h/f100lp
1.4645753182213628,3.536941071507113e-16,9.131589440291116e-18,NIRSpec IFU g140h/f100lp
1.464810318220883,3.018146989333989e-16,5.254646069255689e-18,NIRSpec IFU g140h/f100lp
1.4650453182204035,2.885664651422255e-16,1.7107766583595318e-17,NIRSpec IFU g140h/f100lp
1.4652803182199239,2.7591511821785035e-16,1.609621592957419e-17,NIRSpec IFU g140h/f100lp
1.465515318219444,3.4022258208937676e-16,1.5270188406947004e-17,NIRSpec IFU g140h/f100lp
1.4657503182189646,3.810607824209227e-16,1.1216644860984735e-17,NIRSpec IFU g140h/f100lp
1.4659853182184848,3.310503697379011e-16,2.954994921005774e-17,NIRSpec IFU g140h/f100lp
1.4662203182180051,3.2495809547652223e-16,3.012542994272819e-17,NIRSpec IFU g140h/f100lp
1.4664553182175257,3.342987213957333e-16,3.562784496367431e-17,NIRSpec IFU g140h/f100lp
1.4666903182170459,2.9625679147378805e-16,2.0522479609045757e-17,NIRSpec IFU g140h/f100lp
1.4669253182165662,3.308092349260919e-16,0.0,NIRSpec IFU g140h/f100lp
1.4671603182160868,3.112380914432785e-16,0.0,NIRSpec IFU g140h/f100lp
1.467395318215607,3.3511483359286774e-16,9.79792181951285e-18,NIRSpec IFU g140h/f100lp
1.4676303182151276,3.0438770947444535e-16,7.453587614483079e-18,NIRSpec IFU g140h/f100lp
1.4678653182146477,2.6129997443075366e-16,3.2834019846616093e-19,NIRSpec IFU g140h/f100lp
1.468100318214168,2.491045651644147e-16,1.0810092569135015e-17,NIRSpec IFU g140h/f100lp
1.4683353182136887,2.600454418486885e-16,4.897518333771474e-18,NIRSpec IFU g140h/f100lp
1.4685703182132088,2.6701796072801717e-16,1.0393392409813292e-17,NIRSpec IFU g140h/f100lp
1.4688053182127292,2.503359081696426e-16,1.4300909773893586e-17,NIRSpec IFU g140h/f100lp
1.4690403182122498,2.642283854715663e-16,5.715303716094181e-18,NIRSpec IFU g140h/f100lp
1.46927531821177,2.56646999549629e-16,1.5796392009762756e-17,NIRSpec IFU g140h/f100lp
1.4695103182112905,2.5602334349462887e-16,6.916851089083904e-18,NIRSpec IFU g140h/f100lp
1.4697453182108107,3.070989057491744e-16,1.866566098326498e-18,NIRSpec IFU g140h/f100lp
1.469980318210331,3.0694865151227947e-16,1.2318824478619177e-17,NIRSpec IFU g140h/f100lp
1.4702153182098516,2.9080840661136823e-16,4.592596744133193e-18,NIRSpec IFU g140h/f100lp
1.4704503182093718,2.8332928220071006e-16,1.3816945426878581e-17,NIRSpec IFU g140h/f100lp
1.4706853182088921,2.7675412836033896e-16,1.1302175656262697e-17,NIRSpec IFU g140h/f100lp
1.4709203182084127,2.9165781342758273e-16,2.622575961610216e-18,NIRSpec IFU g140h/f100lp
1.4711553182079329,3.108332688287165e-16,1.746129739730079e-18,NIRSpec IFU g140h/f100lp
1.4713903182074533,2.955929901123529e-16,4.998494042254035e-18,NIRSpec IFU g140h/f100lp
1.4716253182069736,3.040040244066721e-16,1.2865399265729372e-17,NIRSpec IFU g140h/f100lp
1.471860318206494,3.1251029860794007e-16,8.005583864974594e-18,NIRSpec IFU g140h/f100lp
1.4720953182060146,3.0388541066511183e-16,1.1222396789404315e-17,NIRSpec IFU g140h/f100lp
1.4723303182055347,3.0406801884391437e-16,2.399452765109756e-17,NIRSpec IFU g140h/f100lp
1.472565318205055,3.3275930838257037e-16,5.070138875464177e-18,NIRSpec IFU g140h/f100lp
1.4728003182045757,3.624640135810092e-16,1.1882995112030188e-17,NIRSpec IFU g140h/f100lp
1.4730353182040958,3.5310321917232105e-16,1.2589919698108607e-17,NIRSpec IFU g140h/f100lp
1.4732703182036162,3.306774925454903e-16,2.2819604475903205e-17,NIRSpec IFU g140h/f100lp
1.4735053182031368,3.150067109182673e-16,1.9037188439375478e-17,NIRSpec IFU g140h/f100lp
1.473740318202657,2.954495098473656e-16,1.142089977609626e-18,NIRSpec IFU g140h/f100lp
1.4739753182021775,2.8069269737406806e-16,1.1503737864274945e-17,NIRSpec IFU g140h/f100lp
1.4742103182016977,2.9014186791444383e-16,2.5368529919664488e-17,NIRSpec IFU g140h/f100lp
1.474445318201218,2.8170478938574823e-16,5.697110338542698e-18,NIRSpec IFU g140h/f100lp
1.4746803182007386,2.9036823559111053e-16,1.5731159282744402e-17,NIRSpec IFU g140h/f100lp
1.4749153182002588,3.093164480921874e-16,2.4976558053357765e-17,NIRSpec IFU g140h/f100lp
1.4751503181997792,3.099923238359342e-16,1.4626233544075617e-17,NIRSpec IFU g140h/f100lp
1.4753853181992997,3.1249873600643543e-16,8.609904081643676e-18,NIRSpec IFU g140h/f100lp
1.47562031819882,2.9181998133610607e-16,9.979454788513602e-18,NIRSpec IFU g140h/f100lp
1.4758553181983403,2.99430475093403e-16,2.205161499648844e-18,NIRSpec IFU g140h/f100lp
1.4760903181978606,3.204077424847368e-16,1.1744504443290587e-17,NIRSpec IFU g140h/f100lp
1.476325318197381,3.042493942486435e-16,1.689673661678596e-17,NIRSpec IFU g140h/f100lp
1.4765603181969016,2.8390998670500557e-16,1.4613669109992028e-17,NIRSpec IFU g140h/f100lp
1.4767953181964217,2.694939667282458e-16,2.48185397410924e-19,NIRSpec IFU g140h/f100lp
1.477030318195942,2.9600735101181887e-16,3.2189335785219797e-18,NIRSpec IFU g140h/f100lp
1.4772653181954627,3.3518035940051037e-16,3.6502098145560165e-18,NIRSpec IFU g140h/f100lp
1.4775003181949828,3.266826926921251e-16,4.50489743060761e-18,NIRSpec IFU g140h/f100lp
1.4777353181945032,2.709112899590774e-16,4.085159807228475e-17,NIRSpec IFU g140h/f100lp
1.4779703181940236,2.856089290190186e-16,1.3207889752914868e-17,NIRSpec IFU g140h/f100lp
1.478205318193544,3.6359966808220853e-16,5.800168822407713e-18,NIRSpec IFU g140h/f100lp
1.4784403181930645,3.858279219739216e-16,2.0485037489335957e-17,NIRSpec IFU g140h/f100lp
1.4786753181925847,3.8436314703981895e-16,2.826603548137751e-17,NIRSpec IFU g140h/f100lp
1.478910318192105,3.5700927240504007e-16,1.3449712047410065e-17,NIRSpec IFU g140h/f100lp
1.4791453181916256,3.204477421335766e-16,1.7043411237861826e-17,NIRSpec IFU g140h/f100lp
1.4793803181911458,3.0307830218933173e-16,9.570951011811933e-18,NIRSpec IFU g140h/f100lp
1.4796153181906662,2.9368946770063197e-16,2.8425035458122523e-18,NIRSpec IFU g140h/f100lp
1.4798503181901865,2.7841124217619986e-16,8.616275198725278e-18,NIRSpec IFU g140h/f100lp
1.480085318189707,2.872528589957584e-16,1.516947463549375e-17,NIRSpec IFU g140h/f100lp
1.4803203181892273,2.948447464535667e-16,1.4908804642778453e-17,NIRSpec IFU g140h/f100lp
1.4805553181887476,2.9701315108132743e-16,3.1447813217032923e-18,NIRSpec IFU g140h/f100lp
1.480790318188268,3.197861716666232e-16,6.059826641961484e-18,NIRSpec IFU g140h/f100lp
1.4810253181877886,3.683355973862487e-16,1.6805374111246054e-17,NIRSpec IFU g140h/f100lp
1.4812603181873087,3.934093647151889e-16,1.0981536253945298e-17,NIRSpec IFU g140h/f100lp
1.4814953181868291,3.6490512407505974e-16,1.369056616308096e-17,NIRSpec IFU g140h/f100lp
1.4817303181863495,3.121408512781017e-16,2.122596529687187e-17,NIRSpec IFU g140h/f100lp
1.4819653181858699,1.7970652692182451e-16,8.629426688514139e-17,NIRSpec IFU g140h/f100lp
1.4822003181853902,2.713776886454463e-16,8.905249530562552e-17,NIRSpec IFU g140h/f100lp
1.4824353181849106,3.118544734654873e-16,8.547125083629208e-18,NIRSpec IFU g140h/f100lp
1.482670318184431,3.3393629650193415e-16,1.2267749125986466e-17,NIRSpec IFU g140h/f100lp
1.4829053181839515,3.3732235947985854e-16,4.983194625494104e-17,NIRSpec IFU g140h/f100lp
1.4831403181834717,3.1544672441433983e-16,3.730089350790886e-17,NIRSpec IFU g140h/f100lp
1.483375318182992,3.402175068192795e-16,1.9316893811119384e-17,NIRSpec IFU g140h/f100lp
1.4836103181825124,3.710136332336392e-16,2.166716598573789e-17,NIRSpec IFU g140h/f100lp
1.4838453181820328,3.918916965636202e-16,2.0848649502445606e-17,NIRSpec IFU g140h/f100lp
1.4840803181815532,3.7518601434654575e-16,2.4800119107846468e-17,NIRSpec IFU g140h/f100lp
1.4843153181810735,3.301136522441814e-16,3.237648110671503e-17,NIRSpec IFU g140h/f100lp
1.484550318180594,3.261553213492768e-16,2.204368935634337e-17,NIRSpec IFU g140h/f100lp
